TPC Label,tank.replicate,Population,Temp,Date Hatched,Date TPC,timepoint,date.feed,no.consumed,duration,rate,all.consumed
1712,1,Folly Beach,16,7/31/2019,8/2/2019,3,8/15/2019,2,5,0.4,n
1713,1,Folly Beach,16,7/31/2019,8/2/2019,3,8/15/2019,1,5,0.2,n
1721,2,Folly Beach,16,7/31/2019,8/2/2019,3,8/15/2019,2,5,0.4,n
1722,2,Folly Beach,16,7/31/2019,8/2/2019,3,8/15/2019,3,5,0.6,n
1723,2,Folly Beach,16,7/31/2019,8/2/2019,3,8/15/2019,4,5,0.8,n
1731,3,Folly Beach,16,7/31/2019,8/2/2019,3,8/15/2019,2,5,0.4,n
1732,3,Folly Beach,16,7/31/2019,8/2/2019,3,8/15/2019,3,5,0.6,n
1733,3,Folly Beach,16,7/31/2019,8/2/2019,3,8/15/2019,2,5,0.4,n
1811,1,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,1,5,0.2,n
1812,1,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,2,5,0.4,n
1813,1,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,1,5,0.2,n
1821,2,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,1,5,0.2,n
1822,2,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,4,5,0.8,n
1823,2,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,2,5,0.4,n
1831,3,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,2,5,0.4,n
1832,3,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,1,5,0.2,n
1833,3,Skidaway,16,7/30/2019,7/30/2019,3,8/12/2019,2,5,0.4,n
2111,1,Willapa,20,7/30/2019,7/30/2019,3,8/10/2019,2,3,0.666666667,n
2112,1,Willapa,20,7/30/2019,7/30/2019,3,8/10/2019,1,3,0.333333333,n
2113,1,Willapa,20,7/30/2019,7/30/2019,3,8/10/2019,3,3,1,n
2121,2,Willapa,20,7/26/2019,7/27/2019,3,8/7/2019,2,3,0.666666667,n
2122,2,Willapa,20,7/26/2019,7/27/2019,3,8/7/2019,3,3,1,n
2123,2,Willapa,20,7/26/2019,7/27/2019,3,8/7/2019,3,3,1,n
2131,3,Willapa,20,7/26/2019,7/27/2019,3,8/7/2019,3,3,1,n
2132,3,Willapa,20,7/26/2019,7/27/2019,3,8/7/2019,4,3,1.333333333,n
2133,3,Willapa,20,7/26/2019,7/27/2019,3,8/7/2019,3,3,1,n
2211,1,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,2,3,0.666666667,n
2212,1,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,2,3,0.666666667,n
2213,1,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,3,3,1,n
2221,2,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,1,3,0.333333333,n
2222,2,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,4,3,1.333333333,n
2223,2,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,2,3,0.666666667,n
2231,3,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,2,3,0.666666667,n
2232,3,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,4,3,1.333333333,n
2233,3,Humboldt,20,7/28/2019,7/28/2019,3,8/8/2019,2,3,0.666666667,n
2311,1,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,1,3,0.333333333,n
2312,1,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
2313,1,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
2321,2,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
2322,2,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,?,3,,n
2323,2,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
2331,3,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
2332,3,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
2333,3,Great Bay,20,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
2411,1,Woods Hole,20,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
2412,1,Woods Hole,20,7/29/2019,7/29/2019,3,8/9/2019,2,3,0.666666667,n
2413,1,Woods Hole,20,7/29/2019,8/3/2019,3,8/14/2019,3,3,1,n
2421,2,Woods Hole,20,7/26/2019,7/27/2019,3,8/7/2019,4,3,1.333333333,y
2422,2,Woods Hole,20,7/26/2019,7/27/2019,3,8/7/2019,3,3,1,y
2423,2,Woods Hole,20,7/26/2019,7/27/2019,3,8/7/2019,3,3,1,n
2431,3,Woods Hole,20,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
2432,3,Woods Hole,20,7/26/2019,7/27/2019,3,8/7/2019,1,3,0.333333333,n
2433,3,Woods Hole,20,7/26/2019,7/27/2019,3,8/7/2019,3,3,1,n
2511,1,Oyster,20,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
2512,1,Oyster,20,8/1/2019,8/1/2019,3,8/11/2019,2,3,0.666666667,n
2513,1,Oyster,20,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
2521,2,Oyster,20,8/1/2019,8/1/2019,3,8/11/2019,2,3,0.666666667,n
2522,2,Oyster,20,8/1/2019,8/1/2019,3,8/11/2019,2,3,0.666666667,n
2523,2,Oyster,20,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
2531,3,Oyster,20,8/1/2019,8/1/2019,3,8/11/2019,0,3,0,n
2532,3,Oyster,20,8/1/2019,8/1/2019,3,8/11/2019,m,,,n
2533,3,Oyster,20,8/1/2019,8/6/2019,3,8/15/2019,2,3,0.666666667,n
2611,1,Beaufort,20,7/29/2019,8/6/2019,3,8/15/2019,2,3,0.666666667,n
2612,1,Beaufort,20,7/29/2019,7/29/2019,3,8/9/2019,1,3,0.333333333,n
2613,1,Beaufort,20,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
2621,2,Beaufort,20,7/29/2019,8/9/2019,3,8/20/2019,2,3,0.666666667,n
2622,2,Beaufort,20,7/29/2019,8/6/2019,3,8/15/2019,1,3,0.333333333,n
2623,2,Beaufort,20,7/29/2019,7/29/2019,3,8/9/2019,2,3,0.666666667,n
2631,3,Beaufort,20,7/29/2019,7/29/2019,3,8/9/2019,2,3,0.666666667,n
2632,3,Beaufort,20,7/29/2019,7/29/2019,3,8/9/2019,2,3,0.666666667,n
2633,3,Beaufort,20,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
2711,1,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,5,3,1.666666667,n
2712,1,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,4,3,1.333333333,n
2713,1,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,3,3,1,n
2721,2,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,2,3,0.666666667,n
2722,2,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,4,3,1.333333333,n
2723,2,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,5,3,1.666666667,n
2731,3,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,2,3,0.666666667,n
2732,3,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,2,3,0.666666667,n
2733,3,Folly Beach,20,7/31/2019,8/2/2019,3,8/13/2019,3,3,1,n
2811,1,Skidaway,20,7/30/2019,7/30/2019,3,8/10/2019,2,3,0.666666667,n
2812,1,Skidaway,20,7/30/2019,7/30/2019,3,8/10/2019,1,3,0.333333333,n
2813,1,Skidaway,20,7/30/2019,7/30/2019,3,8/10/2019,7,3,2.333333333,n
2821,2,Skidaway,20,7/30/2019,7/30/2019,3,8/10/2019,2,3,0.666666667,n
2822,2,Skidaway,20,7/30/2019,7/30/2019,3,8/10/2019,3,3,1,n
2823,2,Skidaway,20,7/30/2019,7/30/2019,3,8/10/2019,4,3,1.333333333,n
2831,3,Skidaway,20,7/30/2019,7/30/2019,3,8/10/2019,5,3,1.666666667,n
2832,3,Skidaway,20,7/30/2019,8/7/2019,3,8/18/2019,,3,0,n
2833,3,Skidaway,20,7/30/2019,7/30/2019,3,8/10/2019,2,3,0.666666667,n
3111,1,Willapa,24,7/28/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
3112,1,Willapa,24,7/28/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
3113,1,Willapa,24,7/28/2019,7/29/2019,3,8/9/2019,10,3,3.333333333,n
3121,2,Willapa,24,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
3122,2,Willapa,24,7/26/2019,7/27/2019,3,8/7/2019,6,3,2,n
3123,2,Willapa,24,7/26/2019,7/27/2019,3,8/7/2019,1,3,0.333333333,n
3131,3,Willapa,24,7/26/2019,7/27/2019,3,8/7/2019,8,3,2.666666667,n
3132,3,Willapa,24,7/26/2019,7/27/2019,3,8/7/2019,6,3,2,n
3133,3,Willapa,24,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
3211,1,Humboldt,24,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
3212,1,Humboldt,24,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
3213,1,Humboldt,24,7/29/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
3221,2,Humboldt,24,7/28/2019,7/28/2019,3,8/8/2019,3,3,1,n
3222,2,Humboldt,24,7/28/2019,7/28/2019,3,8/8/2019,?,,,n
3223,2,Humboldt,24,7/28/2019,7/28/2019,3,8/8/2019,?,,,n
3231,3,Humboldt,24,7/28/2019,7/28/2019,3,8/8/2019,2,3,0.666666667,n
3232,3,Humboldt,24,7/28/2019,7/28/2019,3,8/8/2019,2,3,0.666666667,n
3233,3,Humboldt,24,7/28/2019,7/28/2019,3,8/8/2019,3,3,1,n
3311,1,Great Bay,24,8/1/2019,8/8/2019,3,8/18/2019,7,3,2.333333333,n
3312,1,Great Bay,24,8/1/2019,8/8/2019,3,8/18/2019,4,3,1.333333333,n
3313,1,Great Bay,24,8/1/2019,8/8/2019,3,8/18/2019,8,3,2.666666667,n
3321,2,Great Bay,24,8/1/2019,8/8/2019,3,8/18/2019,4,3,1.333333333,n
3322,2,Great Bay,24,8/1/2019,8/8/2019,3,8/18/2019,5,3,1.666666667,n
3323,2,Great Bay,24,8/1/2019,8/8/2019,3,8/18/2019,5,3,1.666666667,n
3331,3,Great Bay,24,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
3332,3,Great Bay,24,8/1/2019,8/1/2019,3,8/11/2019,6,3,2,n
3333,3,Great Bay,24,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
3411,1,Woods Hole,24,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
3412,1,Woods Hole,24,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
3413,1,Woods Hole,24,7/29/2019,7/29/2019,3,8/9/2019,9,3,3,n
3421,2,Woods Hole,24,7/26/2019,7/27/2019,3,8/7/2019,10,3,3.333333333,n
3422,2,Woods Hole,24,7/26/2019,8/7/2019,3,8/18/2019,3,3,1,n
3423,2,Woods Hole,24,7/26/2019,7/27/2019,3,8/7/2019,10,3,3.333333333,n
3431,3,Woods Hole,24,7/26/2019,7/27/2019,3,8/7/2019,4,3,1.333333333,n
3432,3,Woods Hole,24,7/26/2019,7/27/2019,3,8/7/2019,6,3,2,n
3433,3,Woods Hole,24,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
3511,1,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
3512,1,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
3513,1,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
3521,2,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,6,3,2,n
3522,2,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
3523,2,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
3531,3,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,7,3,2.333333333,n
3532,3,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
3533,3,Oyster,24,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
3611,1,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,9,3,3,n
3612,1,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,2,3,0.666666667,n
3613,1,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
3621,2,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,4,3,1.333333333,n
3622,2,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
3623,2,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,4,3,1.333333333,n
3631,3,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
3632,3,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,4,3,1.333333333,n
3633,3,Beaufort,24,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
3711,1,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
3712,1,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
3713,1,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,m,,,n
3721,2,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,3,3,1,n
3722,2,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,5,3,1.666666667,n
3723,2,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,9,3,3,n
3731,3,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,5,3,1.666666667,n
3732,3,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,3,3,1,n
3733,3,Folly Beach,24,7/31/2019,8/2/2019,3,8/13/2019,3,3,1,n
3811,1,Skidaway,24,7/30/2019,7/30/2019,3,8/10/2019,5,3,1.666666667,n
3812,1,Skidaway,24,7/30/2019,7/30/2019,3,8/10/2019,9,3,3,n
3813,1,Skidaway,24,7/30/2019,8/7/2019,3,8/18/2019,8,3,2.666666667,n
3821,2,Skidaway,24,7/30/2019,7/30/2019,3,8/10/2019,10,3,3.333333333,y
3822,2,Skidaway,24,7/30/2019,7/30/2019,3,8/10/2019,5,3,1.666666667,n
3823,2,Skidaway,24,7/30/2019,7/30/2019,3,8/10/2019,7,3,2.333333333,n
3831,3,Skidaway,24,7/30/2019,8/7/2019,3,8/18/2019,?,,,n
3832,3,Skidaway,24,7/30/2019,7/30/2019,3,8/10/2019,5,3,1.666666667,n
3833,3,Skidaway,24,7/30/2019,7/30/2019,3,8/10/2019,7,3,2.333333333,n
4111,1,Willapa,26,7/26/2019,8/3/2019,3,8/14/2019,9,3,3,n
4112,1,Willapa,26,7/26/2019,8/3/2019,3,8/14/2019,12,3,4,n
4113,1,Willapa,26,7/26/2019,8/3/2019,3,8/14/2019,11,3,3.666666667,n
4121,2,Willapa,26,7/26/2019,7/27/2019,3,8/7/2019,3,3,1,n
4122,2,Willapa,26,7/26/2019,8/4/2019,3,8/15/2019,9,3,3,n
4123,2,Willapa,26,7/26/2019,7/27/2019,3,8/7/2019,6,3,2,n
4131,3,Willapa,26,7/28/2019,7/29/2019,3,8/9/2019,2,3,0.666666667,n
4132,3,Willapa,26,7/28/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
4133,3,Willapa,26,7/28/2019,7/29/2019,3,8/9/2019,4,3,1.333333333,n
4211,1,Humboldt,26,7/28/2019,8/3/2019,3,8/14/2019,8,3,2.666666667,n
4212,1,Humboldt,26,7/28/2019,8/3/2019,3,8/14/2019,6,3,2,n
4213,1,Humboldt,26,7/28/2019,8/3/2019,3,8/14/2019,9,3,3,n
4221,2,Humboldt,26,7/28/2019,7/28/2019,3,8/8/2019,6,3,2,n
4222,2,Humboldt,26,7/28/2019,7/28/2019,3,8/8/2019,6,3,2,n
4223,2,Humboldt,26,7/28/2019,8/7/2019,3,8/16/2019,12,3,4,n
4231,3,Humboldt,26,7/29/2019,7/29/2019,3,8/9/2019,10,3,3.333333333,y
4232,3,Humboldt,26,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
4233,3,Humboldt,26,7/29/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
4311,1,Great Bay,26,8/1/2019,8/3/2019,3,8/14/2019,9,3,3,n
4312,1,Great Bay,26,8/1/2019,8/3/2019,3,8/14/2019,8,3,2.666666667,n
4313,1,Great Bay,26,8/1/2019,8/3/2019,3,8/14/2019,9,3,3,n
4321,2,Great Bay,26,8/1/2019,8/1/2019,3,8/12/2019,9,3,3,n
4322,2,Great Bay,26,8/1/2019,8/1/2019,3,8/12/2019,7,3,2.333333333,n
4323,2,Great Bay,26,8/1/2019,8/1/2019,3,8/12/2019,11,3,3.666666667,n
4331,3,Great Bay,26,8/1/2019,8/9/2019,3,8/20/2019,9,3,3,n
4332,3,Great Bay,26,8/1/2019,8/1/2019,3,8/12/2019,10,3,3.333333333,n
4333,3,Great Bay,26,8/1/2019,8/1/2019,3,8/12/2019,11,3,3.666666667,n
4411,1,Woods Hole,26,7/29/2019,8/3/2019,3,8/14/2019,10,3,3.333333333,n
4412,1,Woods Hole,26,7/29/2019,8/3/2019,3,8/14/2019,10,3,3.333333333,n
4413,1,Woods Hole,26,7/29/2019,8/3/2019,3,8/14/2019,8,3,2.666666667,n
4421,2,Woods Hole,26,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
4422,2,Woods Hole,26,7/26/2019,7/27/2019,3,8/7/2019,5,3,1.666666667,n
4423,2,Woods Hole,26,7/26/2019,7/27/2019,3,8/7/2019,2,3,0.666666667,n
4431,3,Woods Hole,26,7/29/2019,7/29/2019,3,8/9/2019,9,3,3,n
4432,3,Woods Hole,26,7/29/2019,7/29/2019,3,8/9/2019,10,3,3.333333333,n
4433,3,Woods Hole,26,7/29/2019,7/29/2019,3,8/9/2019,11,3,3.666666667,y
4511,1,Oyster,26,8/1/2019,8/3/2019,3,8/14/2019,10,3,3.333333333,n
4512,1,Oyster,26,8/1/2019,8/3/2019,3,8/14/2019,7,3,2.333333333,n
4513,1,Oyster,26,8/1/2019,8/3/2019,3,8/14/2019,7,3,2.333333333,n
4521,2,Oyster,26,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
4522,2,Oyster,26,8/1/2019,8/1/2019,3,8/11/2019,9,3,3,n
4523,2,Oyster,26,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
4531,3,Oyster,26,8/1/2019,8/1/2019,3,8/11/2019,9,3,3,n
4532,3,Oyster,26,8/1/2019,8/1/2019,3,8/11/2019,m,,,n
4533,3,Oyster,26,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
4611,1,Beaufort,26,7/29/2019,8/3/2019,3,8/14/2019,6,3,2,n
4612,1,Beaufort,26,7/29/2019,8/3/2019,3,8/14/2019,6,3,2,n
4613,1,Beaufort,26,7/29/2019,8/3/2019,3,8/14/2019,16,3,5.333333333,n
4621,2,Beaufort,26,7/29/2019,7/29/2019,3,8/9/2019,4,3,1.333333333,n
4622,2,Beaufort,26,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
4623,2,Beaufort,26,7/29/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
4631,3,Beaufort,26,7/29/2019,7/29/2019,3,8/9/2019,12,3,4,n
4632,3,Beaufort,26,7/29/2019,7/29/2019,3,8/9/2019,11,3,3.666666667,n
4633,3,Beaufort,26,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
4711,1,Folly Beach,26,7/31/2019,8/3/2019,3,8/14/2019,6,3,2,n
4712,1,Folly Beach,26,7/31/2019,8/3/2019,3,8/14/2019,5,3,1.666666667,n
4713,1,Folly Beach,26,7/31/2019,8/3/2019,3,8/14/2019,5,3,1.666666667,n
4721,2,Folly Beach,26,7/31/2019,8/2/2019,3,8/13/2019,2,3,0.666666667,n
4722,2,Folly Beach,26,7/31/2019,8/2/2019,3,8/13/2019,8,3,2.666666667,n
4723,2,Folly Beach,26,7/31/2019,8/2/2019,3,8/13/2019,2,3,0.666666667,n
4731,3,Folly Beach,26,7/31/2019,8/2/2019,3,8/13/2019,4,3,1.333333333,n
4732,3,Folly Beach,26,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
4733,3,Folly Beach,26,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
4811,1,Skidaway,26,7/30/2019,8/3/2019,3,8/14/2019,7,3,2.333333333,n
4812,1,Skidaway,26,7/30/2019,8/3/2019,3,8/14/2019,12,3,4,n
4813,1,Skidaway,26,7/30/2019,8/3/2019,3,8/14/2019,12,3,4,n
4821,2,Skidaway,26,7/30/2019,7/30/2019,3,8/10/2019,7,3,2.333333333,n
4822,2,Skidaway,26,7/30/2019,7/30/2019,3,8/10/2019,6,3,2,n
4823,2,Skidaway,26,7/30/2019,7/30/2019,3,8/10/2019,6,3,2,n
4831,3,Skidaway,26,7/30/2019,7/30/2019,3,8/10/2019,9,3,3,n
4832,3,Skidaway,26,7/30/2019,7/30/2019,3,8/10/2019,5,3,1.666666667,n
4833,3,Skidaway,26,7/30/2019,7/30/2019,3,8/10/2019,10,3,3.333333333,n
5111,1,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,2,3,0.666666667,n
5112,1,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,10,3,3.333333333,n
5113,1,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,6,3,2,n
5121,2,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,11,3,3.666666667,n
5122,2,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,10,3,3.333333333,n
5123,2,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,5,3,1.666666667,n
5131,3,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
5132,3,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,2,3,0.666666667,n
5133,3,Willapa,28,7/26/2019,7/27/2019,3,8/7/2019,8,3,2.666666667,n
5211,1,Humboldt,28,7/29/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
5212,1,Humboldt,28,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
5213,1,Humboldt,28,7/29/2019,7/29/2019,3,8/9/2019,10,3,3.333333333,n
5221,2,Humboldt,28,7/29/2019,7/29/2019,3,8/9/2019,10,3,3.333333333,n
5222,2,Humboldt,28,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
5223,2,Humboldt,28,7/29/2019,7/29/2019,3,8/9/2019,9,3,3,n
5231,3,Humboldt,28,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
5232,3,Humboldt,28,7/29/2019,7/29/2019,3,8/9/2019,12,3,4,n
5233,3,Humboldt,28,7/29/2019,8/6/2019,3,8/15/2019,8,3,2.666666667,n
5311,1,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,12,3,4,n
5312,1,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,12,3,4,n
5313,1,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,7,3,2.333333333,n
5321,2,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
5322,2,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,10,3,3.333333333,n
5323,2,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
5331,3,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,9,3,3,n
5332,3,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,8,3,2.666666667,n
5333,3,Great Bay,28,8/1/2019,8/1/2019,3,8/11/2019,15,3,5,n
5411,1,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,9,3,3,n
5412,1,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,10,3,3.333333333,n
5413,1,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
5421,2,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,12,3,4,n
5422,2,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,0,3,0,n
5423,2,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,9,3,3,n
5431,3,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,11,3,3.666666667,n
5432,3,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,9,3,3,n
5433,3,Woods Hole,28,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
5511,1,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,9,3,3,n
5512,1,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
5513,1,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
5521,2,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,6,3,2,n
5522,2,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
5523,2,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
5531,3,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,y
5532,3,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
5533,3,Oyster,28,8/1/2019,8/1/2019,3,8/11/2019,7,3,2.333333333,n
5611,1,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
5612,1,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,4,3,1.333333333,n
5613,1,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,7,3,2.333333333,n
5621,2,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
5622,2,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,y
5623,2,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,2,3,0.666666667,n
5631,3,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,13,3,4.333333333,n
5632,3,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
5633,3,Beaufort,28,7/29/2019,7/29/2019,3,8/9/2019,9,3,3,n
5711,1,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,7,3,2.333333333,n
5712,1,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
5713,1,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,4,3,1.333333333,n
5721,2,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,4,3,1.333333333,n
5722,2,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,5,3,1.666666667,n
5723,2,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
5731,3,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
5732,3,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,5,3,1.666666667,n
5733,3,Folly Beach,28,7/31/2019,8/2/2019,3,8/13/2019,4,3,1.333333333,n
5811,1,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,7,3,2.333333333,n
5812,1,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,8,3,2.666666667,n
5813,1,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,7,3,2.333333333,n
5821,2,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,5,3,1.666666667,n
