WTMP,site,DateTimeStamp
19.75,hmi2,8/28/2018 4:45
19.91,hmi2,8/28/2018 5:00
19.99,hmi2,8/28/2018 5:15
19.87,hmi2,8/28/2018 5:45
19.99,hmi2,8/28/2018 6:00
20.4,hmi2,8/28/2018 6:15
20.31,hmi2,8/28/2018 6:30
20.49,hmi2,8/28/2018 7:00
20.2,hmi2,8/28/2018 7:15
20.08,hmi2,8/28/2018 7:30
20.05,hmi2,8/28/2018 7:45
19.69,hmi2,8/28/2018 8:15
19.51,hmi2,8/28/2018 8:30
19.39,hmi2,8/28/2018 8:45
19.2,hmi2,8/28/2018 9:00
18.93,hmi2,8/28/2018 9:30
18.57,hmi2,8/28/2018 9:45
18.04,hmi2,8/28/2018 10:00
17.53,hmi2,8/28/2018 10:15
16.72,hmi2,8/28/2018 10:45
16.47,hmi2,8/28/2018 11:00
16.21,hmi2,8/28/2018 11:15
16.19,hmi2,8/28/2018 11:30
15.66,hmi2,8/28/2018 12:00
15.7,hmi2,8/28/2018 12:15
15.97,hmi2,8/28/2018 12:30
15.62,hmi2,8/28/2018 12:45
16.32,hmi2,8/28/2018 13:15
16.85,hmi2,8/28/2018 13:30
16.7,hmi2,8/28/2018 13:45
17.61,hmi2,8/28/2018 14:00
18.33,hmi2,8/28/2018 14:30
18.9,hmi2,8/28/2018 14:45
19.28,hmi2,8/28/2018 15:00
19.51,hmi2,8/28/2018 15:15
19.8,hmi2,8/28/2018 15:45
19.9,hmi2,8/28/2018 16:00
19.94,hmi2,8/28/2018 16:15
19.8,hmi2,8/28/2018 16:30
19.97,hmi2,8/28/2018 17:00
19.93,hmi2,8/28/2018 17:15
19.69,hmi2,8/28/2018 17:30
20.17,hmi2,8/28/2018 17:45
20.29,hmi2,8/28/2018 18:15
20.43,hmi2,8/28/2018 18:30
20.47,hmi2,8/28/2018 18:45
20.13,hmi2,8/28/2018 19:00
19.78,hmi2,8/28/2018 19:30
19.09,hmi2,8/28/2018 19:45
18.71,hmi2,8/28/2018 20:00
18.6,hmi2,8/28/2018 20:15
17.83,hmi2,8/28/2018 20:45
17.57,hmi2,8/28/2018 21:00
17.01,hmi2,8/28/2018 21:15
16.52,hmi2,8/28/2018 21:30
15.47,hmi2,8/28/2018 22:00
15.13,hmi2,8/28/2018 22:15
14.97,hmi2,8/28/2018 22:30
14.86,hmi2,8/28/2018 22:45
14.74,hmi2,8/28/2018 23:15
14.68,hmi2,8/28/2018 23:30
15.64,hmi2,8/28/2018 23:45
15.42,hmi2,8/29/2018 0:15
16.56,hmi2,8/29/2018 1:30
17.75,hmi2,8/29/2018 2:45
18.14,hmi2,8/29/2018 4:00
19.48,hmi2,8/29/2018 5:15
19.69,hmi2,8/29/2018 6:30
20.21,hmi2,8/29/2018 7:45
19.28,hmi2,8/29/2018 9:00
18.22,hmi2,8/29/2018 10:15
16.28,hmi2,8/29/2018 11:30
15.9,hmi2,8/29/2018 12:45
16.27,hmi2,8/29/2018 14:00
18.16,hmi2,8/29/2018 15:15
19.42,hmi2,8/29/2018 16:30
20.07,hmi2,8/29/2018 17:45
20.32,hmi2,8/29/2018 19:00
19.81,hmi2,8/29/2018 20:15
18.79,hmi2,8/29/2018 21:30
16.78,hmi2,8/29/2018 22:45
14.7,hmi2,8/29/2018 0:00
15.41,hmi2,8/29/2018 0:30
15.16,hmi2,8/29/2018 0:45
15.33,hmi2,8/29/2018 1:00
15.55,hmi2,8/29/2018 1:15
16.5,hmi2,8/29/2018 1:45
16.69,hmi2,8/29/2018 2:00
17.15,hmi2,8/29/2018 2:15
17.38,hmi2,8/29/2018 2:30
18.19,hmi2,8/29/2018 3:00
17.62,hmi2,8/29/2018 3:15
17.63,hmi2,8/29/2018 3:30
18.11,hmi2,8/29/2018 3:45
18.25,hmi2,8/29/2018 4:15
18.56,hmi2,8/29/2018 4:30
18.84,hmi2,8/29/2018 4:45
19.09,hmi2,8/29/2018 5:00
19.58,hmi2,8/29/2018 5:30
19.64,hmi2,8/29/2018 5:45
19.88,hmi2,8/29/2018 6:00
20.01,hmi2,8/29/2018 6:15
19.76,hmi2,8/29/2018 6:45
20.22,hmi2,8/29/2018 7:00
20.11,hmi2,8/29/2018 7:15
20.24,hmi2,8/29/2018 7:30
19.83,hmi2,8/29/2018 8:00
19.71,hmi2,8/29/2018 8:15
19.68,hmi2,8/29/2018 8:30
19.44,hmi2,8/29/2018 8:45
19.2,hmi2,8/29/2018 9:15
19.03,hmi2,8/29/2018 9:30
18.75,hmi2,8/29/2018 9:45
18.67,hmi2,8/29/2018 10:00
17.9,hmi2,8/29/2018 10:30
17.14,hmi2,8/29/2018 10:45
16.74,hmi2,8/29/2018 11:00
16.52,hmi2,8/29/2018 11:15
16.2,hmi2,8/29/2018 11:45
16.03,hmi2,8/29/2018 12:00
15.92,hmi2,8/29/2018 12:15
15.86,hmi2,8/29/2018 12:30
16.48,hmi2,8/29/2018 13:00
16.16,hmi2,8/29/2018 13:15
15.94,hmi2,8/29/2018 13:30
16.12,hmi2,8/29/2018 13:45
16.6,hmi2,8/29/2018 14:15
16.72,hmi2,8/29/2018 14:30
17.61,hmi2,8/29/2018 14:45
17.87,hmi2,8/29/2018 15:00
18.59,hmi2,8/29/2018 15:30
18.81,hmi2,8/29/2018 15:45
18.94,hmi2,8/29/2018 16:00
19.26,hmi2,8/29/2018 16:15
19.32,hmi2,8/29/2018 16:45
19.42,hmi2,8/29/2018 17:00
19.6,hmi2,8/29/2018 17:15
19.75,hmi2,8/29/2018 17:30
19.98,hmi2,8/29/2018 18:00
20.19,hmi2,8/29/2018 18:15
20.05,hmi2,8/29/2018 18:30
20.14,hmi2,8/29/2018 18:45
20.43,hmi2,8/29/2018 19:15
20.25,hmi2,8/29/2018 19:30
19.88,hmi2,8/29/2018 19:45
19.81,hmi2,8/29/2018 20:00
19.77,hmi2,8/29/2018 20:30
19.56,hmi2,8/29/2018 20:45
19.35,hmi2,8/29/2018 21:00
19.09,hmi2,8/29/2018 21:15
18.58,hmi2,8/29/2018 21:45
18.17,hmi2,8/29/2018 22:00
17.42,hmi2,8/29/2018 22:15
17.12,hmi2,8/29/2018 22:30
16.52,hmi2,8/29/2018 23:00
16.39,hmi2,8/29/2018 23:15
16.34,hmi2,8/29/2018 23:30
16.29,hmi2,8/29/2018 23:45
16.24,hmi2,8/30/2018 0:00
16.73,hmi2,8/30/2018 1:15
16.86,hmi2,8/30/2018 2:30
18.89,hmi2,8/30/2018 3:45
18.56,hmi2,8/30/2018 5:00
19.69,hmi2,8/30/2018 6:15
20.02,hmi2,8/30/2018 7:30
19.68,hmi2,8/30/2018 8:45
19.24,hmi2,8/30/2018 10:00
18.04,hmi2,8/30/2018 11:15
17,hmi2,8/30/2018 12:30
17.23,hmi2,8/30/2018 13:45
17.38,hmi2,8/30/2018 15:00
19.19,hmi2,8/30/2018 16:15
19.44,hmi2,8/30/2018 17:30
19.93,hmi2,8/30/2018 18:45
20.07,hmi2,8/30/2018 20:00
20.18,hmi2,8/30/2018 21:15
19.14,hmi2,8/30/2018 22:30
17.33,hmi2,8/30/2018 23:45
16.22,hmi2,8/30/2018 0:15
17.01,hmi2,8/30/2018 0:30
17.08,hmi2,8/30/2018 0:45
17.22,hmi2,8/30/2018 1:00
16.45,hmi2,8/30/2018 1:30
16.3,hmi2,8/30/2018 1:45
16.4,hmi2,8/30/2018 2:00
16.95,hmi2,8/30/2018 2:15
16.97,hmi2,8/30/2018 2:45
17.36,hmi2,8/30/2018 3:00
17.99,hmi2,8/30/2018 3:15
18.28,hmi2,8/30/2018 3:30
18.44,hmi2,8/30/2018 4:00
18.39,hmi2,8/30/2018 4:15
18.32,hmi2,8/30/2018 4:30
18.47,hmi2,8/30/2018 4:45
18.8,hmi2,8/30/2018 5:15
19.08,hmi2,8/30/2018 5:30
19.28,hmi2,8/30/2018 5:45
19.48,hmi2,8/30/2018 6:00
19.69,hmi2,8/30/2018 6:30
19.76,hmi2,8/30/2018 6:45
19.63,hmi2,8/30/2018 7:00
19.77,hmi2,8/30/2018 7:15
20.19,hmi2,8/30/2018 7:45
20.03,hmi2,8/30/2018 8:00
20.01,hmi2,8/30/2018 8:15
19.86,hmi2,8/30/2018 8:30
19.61,hmi2,8/30/2018 9:00
19.63,hmi2,8/30/2018 9:15
19.58,hmi2,8/30/2018 9:30
19.41,hmi2,8/30/2018 9:45
19.09,hmi2,8/30/2018 10:15
18.92,hmi2,8/30/2018 10:30
18.76,hmi2,8/30/2018 10:45
18.35,hmi2,8/30/2018 11:00
17.72,hmi2,8/30/2018 11:30
17.42,hmi2,8/30/2018 11:45
17.21,hmi2,8/30/2018 12:00
17.04,hmi2,8/30/2018 12:15
16.95,hmi2,8/30/2018 12:45
16.83,hmi2,8/30/2018 13:00
16.89,hmi2,8/30/2018 13:15
17.27,hmi2,8/30/2018 13:30
17.39,hmi2,8/30/2018 14:00
16.99,hmi2,8/30/2018 14:15
17.34,hmi2,8/30/2018 14:30
17.23,hmi2,8/30/2018 14:45
17.95,hmi2,8/30/2018 15:15
17.95,hmi2,8/30/2018 15:30
18.09,hmi2,8/30/2018 15:45
18.65,hmi2,8/30/2018 16:00
19.59,hmi2,8/30/2018 16:30
19.54,hmi2,8/30/2018 16:45
19.6,hmi2,8/30/2018 17:00
19.33,hmi2,8/30/2018 17:15
19.51,hmi2,8/30/2018 17:45
19.66,hmi2,8/30/2018 18:00
19.6,hmi2,8/30/2018 18:15
19.85,hmi2,8/30/2018 18:30
19.99,hmi2,8/30/2018 19:00
20.02,hmi2,8/30/2018 19:15
19.8,hmi2,8/30/2018 19:30
19.78,hmi2,8/30/2018 19:45
20.67,hmi2,8/30/2018 20:15
20.74,hmi2,8/30/2018 20:30
20.8,hmi2,8/30/2018 20:45
20.28,hmi2,8/30/2018 21:00
20.15,hmi2,8/30/2018 21:30
19.78,hmi2,8/30/2018 21:45
19.58,hmi2,8/30/2018 22:00
19.39,hmi2,8/30/2018 22:15
19,hmi2,8/30/2018 22:45
18.74,hmi2,8/30/2018 23:00
18.19,hmi2,8/30/2018 23:15
17.65,hmi2,8/30/2018 23:30
17.15,hmi2,8/31/2018 1:00
17.05,hmi2,8/31/2018 2:15
17.75,hmi2,8/31/2018 3:30
18.95,hmi2,8/31/2018 4:45
18.65,hmi2,8/31/2018 6:00
19.44,hmi2,8/31/2018 7:15
19.71,hmi2,8/31/2018 8:30
19.28,hmi2,8/31/2018 9:45
19.11,hmi2,8/31/2018 11:00
17.47,hmi2,8/31/2018 12:15
15.42,hmi2,8/31/2018 13:30
14.98,hmi2,8/31/2018 14:45
17.86,hmi2,8/31/2018 16:00
19.74,hmi2,8/31/2018 17:15
19.13,hmi2,8/31/2018 18:30
19.78,hmi2,8/31/2018 19:45
20.76,hmi2,8/31/2018 21:00
20.44,hmi2,8/31/2018 22:15
19.41,hmi2,8/31/2018 23:30
17.17,hmi2,8/31/2018 0:00
17.07,hmi2,8/31/2018 0:15
16.98,hmi2,8/31/2018 0:30
16.93,hmi2,8/31/2018 0:45
16.77,hmi2,8/31/2018 1:15
17.66,hmi2,8/31/2018 1:30
17.36,hmi2,8/31/2018 1:45
17.23,hmi2,8/31/2018 2:00
16.93,hmi2,8/31/2018 2:30
17,hmi2,8/31/2018 2:45
17.12,hmi2,8/31/2018 3:00
17.6,hmi2,8/31/2018 3:15
18.06,hmi2,8/31/2018 3:45
18.34,hmi2,8/31/2018 4:00
18.55,hmi2,8/31/2018 4:15
18.77,hmi2,8/31/2018 4:30
18.56,hmi2,8/31/2018 5:00
18.44,hmi2,8/31/2018 5:15
18.51,hmi2,8/31/2018 5:30
18.43,hmi2,8/31/2018 5:45
18.8,hmi2,8/31/2018 6:15
19.1,hmi2,8/31/2018 6:30
19.26,hmi2,8/31/2018 6:45
19.4,hmi2,8/31/2018 7:00
19.51,hmi2,8/31/2018 7:30
19.54,hmi2,8/31/2018 7:45
19.38,hmi2,8/31/2018 8:00
19.62,hmi2,8/31/2018 8:15
19.71,hmi2,8/31/2018 8:45
19.66,hmi2,8/31/2018 9:00
19.28,hmi2,8/31/2018 9:15
19.15,hmi2,8/31/2018 9:30
19.41,hmi2,8/31/2018 10:00
19.48,hmi2,8/31/2018 10:15
19.39,hmi2,8/31/2018 10:30
19.3,hmi2,8/31/2018 10:45
18.99,hmi2,8/31/2018 11:15
18.66,hmi2,8/31/2018 11:30
18.25,hmi2,8/31/2018 11:45
17.88,hmi2,8/31/2018 12:00
17.34,hmi2,8/31/2018 12:30
16.97,hmi2,8/31/2018 12:45
16.41,hmi2,8/31/2018 13:00
15.78,hmi2,8/31/2018 13:15
15.16,hmi2,8/31/2018 13:45
15,hmi2,8/31/2018 14:00
14.95,hmi2,8/31/2018 14:15
14.95,hmi2,8/31/2018 14:30
15.26,hmi2,8/31/2018 15:00
16.31,hmi2,8/31/2018 15:15
16.46,hmi2,8/31/2018 15:30
17.43,hmi2,8/31/2018 15:45
18,hmi2,8/31/2018 16:15
18.39,hmi2,8/31/2018 16:30
18.86,hmi2,8/31/2018 16:45
19.2,hmi2,8/31/2018 17:00
19.57,hmi2,8/31/2018 17:30
19.6,hmi2,8/31/2018 17:45
19.28,hmi2,8/31/2018 18:00
19.18,hmi2,8/31/2018 18:15
19.31,hmi2,8/31/2018 18:45
19.43,hmi2,8/31/2018 19:00
19.5,hmi2,8/31/2018 19:15
19.7,hmi2,8/31/2018 19:30
19.86,hmi2,8/31/2018 20:00
19.46,hmi2,8/31/2018 20:15
19.92,hmi2,8/31/2018 20:30
20.16,hmi2,8/31/2018 20:45
20.62,hmi2,8/31/2018 21:15
21.06,hmi2,8/31/2018 21:30
20.65,hmi2,8/31/2018 21:45
20.42,hmi2,8/31/2018 22:00
20.22,hmi2,8/31/2018 22:30
19.94,hmi2,8/31/2018 22:45
19.74,hmi2,8/31/2018 23:00
19.58,hmi2,8/31/2018 23:15
19.17,hmi2,8/31/2018 23:45
17.01,hmi2,9/1/2018 0:45
15.84,hmi2,9/1/2018 2:00
16.57,hmi2,9/1/2018 3:15
17.47,hmi2,9/1/2018 4:30
18.71,hmi2,9/1/2018 5:45
18.84,hmi2,9/1/2018 7:00
19.35,hmi2,9/1/2018 8:15
19.59,hmi2,9/1/2018 9:30
19.32,hmi2,9/1/2018 10:45
18.63,hmi2,9/1/2018 12:00
16.28,hmi2,9/1/2018 13:15
14.93,hmi2,9/1/2018 14:30
15.25,hmi2,9/1/2018 15:45
17.56,hmi2,9/1/2018 17:00
19.14,hmi2,9/1/2018 18:15
19.12,hmi2,9/1/2018 19:30
19.78,hmi2,9/1/2018 20:45
20.66,hmi2,9/1/2018 22:00
20.36,hmi2,9/1/2018 23:15
18.56,hmi2,9/1/2018 0:00
18.04,hmi2,9/1/2018 0:15
17.42,hmi2,9/1/2018 0:30
16.8,hmi2,9/1/2018 1:00
16.56,hmi2,9/1/2018 1:15
16.25,hmi2,9/1/2018 1:30
16.05,hmi2,9/1/2018 1:45
15.84,hmi2,9/1/2018 2:15
16.23,hmi2,9/1/2018 2:30
15.77,hmi2,9/1/2018 2:45
16.42,hmi2,9/1/2018 3:00
16.5,hmi2,9/1/2018 3:30
16.14,hmi2,9/1/2018 3:45
17.21,hmi2,9/1/2018 4:00
17.35,hmi2,9/1/2018 4:15
17.98,hmi2,9/1/2018 4:45
18.46,hmi2,9/1/2018 5:00
18.74,hmi2,9/1/2018 5:15
18.91,hmi2,9/1/2018 5:30
18.51,hmi2,9/1/2018 6:00
18.48,hmi2,9/1/2018 6:15
18.3,hmi2,9/1/2018 6:30
18.55,hmi2,9/1/2018 6:45
18.87,hmi2,9/1/2018 7:15
19.04,hmi2,9/1/2018 7:30
19.1,hmi2,9/1/2018 7:45
19.15,hmi2,9/1/2018 8:00
19.24,hmi2,9/1/2018 8:30
19.27,hmi2,9/1/2018 8:45
19.48,hmi2,9/1/2018 9:00
19.6,hmi2,9/1/2018 9:15
19.5,hmi2,9/1/2018 9:45
19.24,hmi2,9/1/2018 10:00
19.13,hmi2,9/1/2018 10:15
19.19,hmi2,9/1/2018 10:30
19.3,hmi2,9/1/2018 11:00
19.21,hmi2,9/1/2018 11:15
19.02,hmi2,9/1/2018 11:30
18.84,hmi2,9/1/2018 11:45
18.19,hmi2,9/1/2018 12:15
17.57,hmi2,9/1/2018 12:30
16.9,hmi2,9/1/2018 12:45
16.61,hmi2,9/1/2018 13:00
16.03,hmi2,9/1/2018 13:30
15.52,hmi2,9/1/2018 13:45
15.15,hmi2,9/1/2018 14:00
15.03,hmi2,9/1/2018 14:15
14.88,hmi2,9/1/2018 14:45
15.42,hmi2,9/1/2018 15:00
14.94,hmi2,9/1/2018 15:15
15.07,hmi2,9/1/2018 15:30
15.78,hmi2,9/1/2018 16:00
15.72,hmi2,9/1/2018 16:15
17.43,hmi2,9/1/2018 16:30
17.74,hmi2,9/1/2018 16:45
17.86,hmi2,9/1/2018 17:15
18.41,hmi2,9/1/2018 17:30
18.63,hmi2,9/1/2018 17:45
19.07,hmi2,9/1/2018 18:00
18.84,hmi2,9/1/2018 18:30
18.8,hmi2,9/1/2018 18:45
18.75,hmi2,9/1/2018 19:00
18.95,hmi2,9/1/2018 19:15
19.23,hmi2,9/1/2018 19:45
19.47,hmi2,9/1/2018 20:00
19.65,hmi2,9/1/2018 20:15
19.72,hmi2,9/1/2018 20:30
20.04,hmi2,9/1/2018 21:00
20.23,hmi2,9/1/2018 21:15
20.53,hmi2,9/1/2018 21:30
20.65,hmi2,9/1/2018 21:45
20.71,hmi2,9/1/2018 22:15
21.1,hmi2,9/1/2018 22:30
20.56,hmi2,9/1/2018 22:45
20.5,hmi2,9/1/2018 23:00
19.99,hmi2,9/1/2018 23:30
19.78,hmi2,9/1/2018 23:45
19.12,hmi2,9/2/2018 0:30
17.15,hmi2,9/2/2018 1:45
16.29,hmi2,9/2/2018 3:00
16.75,hmi2,9/2/2018 4:15
18.05,hmi2,9/2/2018 5:30
18.95,hmi2,9/2/2018 6:45
18.77,hmi2,9/2/2018 8:00
19.17,hmi2,9/2/2018 9:15
19.43,hmi2,9/2/2018 10:30
19.17,hmi2,9/2/2018 11:45
18.06,hmi2,9/2/2018 13:00
15.94,hmi2,9/2/2018 14:15
15,hmi2,9/2/2018 15:30
16.05,hmi2,9/2/2018 16:45
17.78,hmi2,9/2/2018 18:00
18.83,hmi2,9/2/2018 19:15
19.14,hmi2,9/2/2018 20:30
19.84,hmi2,9/2/2018 21:45
20.5,hmi2,9/2/2018 23:00
19.54,hmi2,9/2/2018 0:00
19.28,hmi2,9/2/2018 0:15
18.94,hmi2,9/2/2018 0:45
18.6,hmi2,9/2/2018 1:00
18.11,hmi2,9/2/2018 1:15
17.68,hmi2,9/2/2018 1:30
16.94,hmi2,9/2/2018 2:00
16.68,hmi2,9/2/2018 2:15
16.56,hmi2,9/2/2018 2:30
16.64,hmi2,9/2/2018 2:45
16.15,hmi2,9/2/2018 3:15
16.53,hmi2,9/2/2018 3:30
16.33,hmi2,9/2/2018 3:45
16.54,hmi2,9/2/2018 4:00
16.71,hmi2,9/2/2018 4:30
16.84,hmi2,9/2/2018 4:45
17.21,hmi2,9/2/2018 5:00
17.78,hmi2,9/2/2018 5:15
18.29,hmi2,9/2/2018 5:45
18.75,hmi2,9/2/2018 6:00
19,hmi2,9/2/2018 6:15
19.02,hmi2,9/2/2018 6:30
18.8,hmi2,9/2/2018 7:00
18.63,hmi2,9/2/2018 7:15
18.61,hmi2,9/2/2018 7:30
18.82,hmi2,9/2/2018 7:45
18.87,hmi2,9/2/2018 8:15
19.02,hmi2,9/2/2018 8:30
19.05,hmi2,9/2/2018 8:45
19.2,hmi2,9/2/2018 9:00
19.36,hmi2,9/2/2018 9:30
19.43,hmi2,9/2/2018 9:45
19.51,hmi2,9/2/2018 10:00
19.55,hmi2,9/2/2018 10:15
19.27,hmi2,9/2/2018 10:45
19.13,hmi2,9/2/2018 11:00
19.16,hmi2,9/2/2018 11:15
19.25,hmi2,9/2/2018 11:30
19.01,hmi2,9/2/2018 12:00
18.86,hmi2,9/2/2018 12:15
18.63,hmi2,9/2/2018 12:30
18.43,hmi2,9/2/2018 12:45
17.56,hmi2,9/2/2018 13:15
16.82,hmi2,9/2/2018 13:30
16.35,hmi2,9/2/2018 13:45
16.19,hmi2,9/2/2018 14:00
15.78,hmi2,9/2/2018 14:30
15.61,hmi2,9/2/2018 14:45
15.25,hmi2,9/2/2018 15:00
15.09,hmi2,9/2/2018 15:15
15.53,hmi2,9/2/2018 15:45
15.11,hmi2,9/2/2018 16:00
15.33,hmi2,9/2/2018 16:15
15.49,hmi2,9/2/2018 16:30
15.88,hmi2,9/2/2018 17:00
17.78,hmi2,9/2/2018 17:15
17.8,hmi2,9/2/2018 17:30
17.66,hmi2,9/2/2018 17:45
18.24,hmi2,9/2/2018 18:15
18.52,hmi2,9/2/2018 18:30
18.9,hmi2,9/2/2018 18:45
19.23,hmi2,9/2/2018 19:00
18.99,hmi2,9/2/2018 19:30
18.53,hmi2,9/2/2018 19:45
18.87,hmi2,9/2/2018 20:00
19.13,hmi2,9/2/2018 20:15
19.25,hmi2,9/2/2018 20:45
19.64,hmi2,9/2/2018 21:00
19.67,hmi2,9/2/2018 21:15
19.73,hmi2,9/2/2018 21:30
20.25,hmi2,9/2/2018 22:00
20.15,hmi2,9/2/2018 22:15
20.17,hmi2,9/2/2018 22:30
20.45,hmi2,9/2/2018 22:45
20.31,hmi2,9/2/2018 23:15
20.67,hmi2,9/2/2018 23:30
20.6,hmi2,9/2/2018 23:45
20.23,hmi2,9/3/2018 0:15
19.19,hmi2,9/3/2018 1:30
17.92,hmi2,9/3/2018 2:45
16.65,hmi2,9/3/2018 4:00
16.95,hmi2,9/3/2018 5:15
18.23,hmi2,9/3/2018 6:30
18.72,hmi2,9/3/2018 7:45
18.67,hmi2,9/3/2018 9:00
19.15,hmi2,9/3/2018 10:15
19.2,hmi2,9/3/2018 11:30
18.83,hmi2,9/3/2018 12:45
17.58,hmi2,9/3/2018 14:00
15.43,hmi2,9/3/2018 15:15
15.23,hmi2,9/3/2018 16:30
15.78,hmi2,9/3/2018 17:45
17.74,hmi2,9/3/2018 19:00
18.93,hmi2,9/3/2018 20:15
18.54,hmi2,9/3/2018 21:30
18.97,hmi2,9/3/2018 22:45
20.31,hmi2,9/3/2018 0:00
20.12,hmi2,9/3/2018 0:30
19.74,hmi2,9/3/2018 0:45
19.59,hmi2,9/3/2018 1:00
19.41,hmi2,9/3/2018 1:15
19.04,hmi2,9/3/2018 1:45
18.92,hmi2,9/3/2018 2:00
18.75,hmi2,9/3/2018 2:15
18.29,hmi2,9/3/2018 2:30
17.3,hmi2,9/3/2018 3:00
16.87,hmi2,9/3/2018 3:15
16.66,hmi2,9/3/2018 3:30
16.6,hmi2,9/3/2018 3:45
17.35,hmi2,9/3/2018 4:15
16.7,hmi2,9/3/2018 4:30
16.6,hmi2,9/3/2018 4:45
16.71,hmi2,9/3/2018 5:00
17.09,hmi2,9/3/2018 5:30
16.91,hmi2,9/3/2018 5:45
17.21,hmi2,9/3/2018 6:00
17.79,hmi2,9/3/2018 6:15
18.54,hmi2,9/3/2018 6:45
18.77,hmi2,9/3/2018 7:00
18.83,hmi2,9/3/2018 7:15
18.86,hmi2,9/3/2018 7:30
18.76,hmi2,9/3/2018 8:00
18.8,hmi2,9/3/2018 8:15
18.78,hmi2,9/3/2018 8:30
18.79,hmi2,9/3/2018 8:45
18.87,hmi2,9/3/2018 9:15
18.88,hmi2,9/3/2018 9:30
19.03,hmi2,9/3/2018 9:45
19.12,hmi2,9/3/2018 10:00
19.09,hmi2,9/3/2018 10:30
19.17,hmi2,9/3/2018 10:45
19.12,hmi2,9/3/2018 11:00
19.21,hmi2,9/3/2018 11:15
19.18,hmi2,9/3/2018 11:45
19.14,hmi2,9/3/2018 12:00
19.07,hmi2,9/3/2018 12:15
19.02,hmi2,9/3/2018 12:30
18.72,hmi2,9/3/2018 13:00
18.49,hmi2,9/3/2018 13:15
18.2,hmi2,9/3/2018 13:30
18.09,hmi2,9/3/2018 13:45
17.15,hmi2,9/3/2018 14:15
16.45,hmi2,9/3/2018 14:30
16.07,hmi2,9/3/2018 14:45
15.69,hmi2,9/3/2018 15:00
15.31,hmi2,9/3/2018 15:30
15.24,hmi2,9/3/2018 15:45
15.22,hmi2,9/3/2018 16:00
15.22,hmi2,9/3/2018 16:15
15.24,hmi2,9/3/2018 16:45
15.31,hmi2,9/3/2018 17:00
15.82,hmi2,9/3/2018 17:15
16.05,hmi2,9/3/2018 17:30
16.98,hmi2,9/3/2018 18:00
17.27,hmi2,9/3/2018 18:15
17.49,hmi2,9/3/2018 18:30
17.66,hmi2,9/3/2018 18:45
18.48,hmi2,9/3/2018 19:15
18.99,hmi2,9/3/2018 19:30
19.06,hmi2,9/3/2018 19:45
19.03,hmi2,9/3/2018 20:00
18.79,hmi2,9/3/2018 20:30
18.54,hmi2,9/3/2018 20:45
18.38,hmi2,9/3/2018 21:00
18.56,hmi2,9/3/2018 21:15
18.51,hmi2,9/3/2018 21:45
18.53,hmi2,9/3/2018 22:00
18.63,hmi2,9/3/2018 22:15
18.87,hmi2,9/3/2018 22:30
19.13,hmi2,9/3/2018 23:00
19.09,hmi2,9/3/2018 23:15
19.29,hmi2,9/3/2018 23:30
19.73,hmi2,9/3/2018 23:45
19.59,hmi2,9/4/2018 0:00
19.2,hmi2,9/4/2018 1:15
18.63,hmi2,9/4/2018 2:30
17.88,hmi2,9/4/2018 3:45
16.69,hmi2,9/4/2018 5:00
17.37,hmi2,9/4/2018 6:15
17.87,hmi2,9/4/2018 7:30
18.15,hmi2,9/4/2018 8:45
18.16,hmi2,9/4/2018 10:00
18.51,hmi2,9/4/2018 11:15
18.43,hmi2,9/4/2018 12:30
18,hmi2,9/4/2018 13:45
17.14,hmi2,9/4/2018 15:00
14.93,hmi2,9/4/2018 16:15
14.68,hmi2,9/4/2018 17:30
16.04,hmi2,9/4/2018 18:45
17.77,hmi2,9/4/2018 20:00
18.05,hmi2,9/4/2018 21:15
18.07,hmi2,9/4/2018 22:30
18.72,hmi2,9/4/2018 23:45
19.53,hmi2,9/4/2018 0:15
19.38,hmi2,9/4/2018 0:30
19.2,hmi2,9/4/2018 0:45
19.06,hmi2,9/4/2018 1:00
19.3,hmi2,9/4/2018 1:30
19.26,hmi2,9/4/2018 1:45
19.15,hmi2,9/4/2018 2:00
18.96,hmi2,9/4/2018 2:15
18.47,hmi2,9/4/2018 2:45
18.37,hmi2,9/4/2018 3:00
18.32,hmi2,9/4/2018 3:15
18.21,hmi2,9/4/2018 3:30
17.67,hmi2,9/4/2018 4:00
17.46,hmi2,9/4/2018 4:15
17.1,hmi2,9/4/2018 4:30
16.72,hmi2,9/4/2018 4:45
17.85,hmi2,9/4/2018 5:15
17.09,hmi2,9/4/2018 5:30
16.66,hmi2,9/4/2018 5:45
17.6,hmi2,9/4/2018 6:00
17.6,hmi2,9/4/2018 6:30
17.52,hmi2,9/4/2018 6:45
17.4,hmi2,9/4/2018 7:00
17.61,hmi2,9/4/2018 7:15
18.02,hmi2,9/4/2018 7:45
18.11,hmi2,9/4/2018 8:00
18.13,hmi2,9/4/2018 8:15
18.12,hmi2,9/4/2018 8:30
18.09,hmi2,9/4/2018 9:00
18.29,hmi2,9/4/2018 9:15
18.31,hmi2,9/4/2018 9:30
18.28,hmi2,9/4/2018 9:45
18.24,hmi2,9/4/2018 10:15
18.27,hmi2,9/4/2018 10:30
18.54,hmi2,9/4/2018 10:45
18.51,hmi2,9/4/2018 11:00
18.53,hmi2,9/4/2018 11:30
18.51,hmi2,9/4/2018 11:45
18.48,hmi2,9/4/2018 12:00
18.47,hmi2,9/4/2018 12:15
18.42,hmi2,9/4/2018 12:45
18.36,hmi2,9/4/2018 13:00
